1.000000	1.000000	4.000000	1.000000	1.000000	4.000000	1.000000	7.000000	7.000000	7.000000	7.000000	6.000000	5.000000	4.000000	7.000000	1.000000	4.000000	1.000000	1.000000
1.000000	2.000000	4.000000	3.000000	1.000000	4.000000	2.000000	6.000000	7.000000	5.000000	2.000000	3.000000	2.000000	6.000000	6.000000	2.000000	4.000000	3.000000	2.000000
1.000000	6.000000	6.000000	2.000000	5.000000	7.000000	4.000000	5.000000	6.000000	6.000000	6.000000	5.000000	5.000000	7.000000	6.000000	3.000000	3.000000	3.000000	6.000000
1.000000	7.000000	6.000000	2.000000	5.000000	6.000000	3.000000	5.000000	6.000000	5.000000	7.000000	5.000000	7.000000	6.000000	7.000000	5.000000	6.000000	3.000000	6.000000
1.000000	4.000000	4.000000	4.000000	4.000000	6.000000	4.000000	6.000000	6.000000	5.000000	7.000000	5.000000	6.000000	6.000000	6.000000	4.000000	2.000000	6.000000	4.000000
1.000000	6.000000	6.000000	2.000000	6.000000	7.000000	6.000000	3.000000	7.000000	6.000000	6.000000	5.000000	7.000000	6.000000	7.000000	3.000000	5.000000	7.000000	7.000000
1.000000	6.000000	5.000000	4.000000	6.000000	7.000000	5.000000	5.000000	7.000000	6.000000	7.000000	5.000000	7.000000	4.000000	7.000000	4.000000	5.000000	7.000000	6.000000
1.000000	7.000000	7.000000	5.000000	4.000000	7.000000	2.000000	7.000000	7.000000	6.000000	7.000000	7.000000	6.000000	7.000000	7.000000	1.000000	6.000000	7.000000	5.000000
1.000000	4.000000	6.000000	2.000000	4.000000	7.000000	4.000000	7.000000	6.000000	6.000000	7.000000	4.000000	6.000000	6.000000	6.000000	3.000000	3.000000	6.000000	4.000000
1.000000	1.000000	1.000000	4.000000	2.000000	7.000000	5.000000	7.000000	5.000000	6.000000	6.000000	1.000000	1.000000	5.000000	6.000000	1.000000	5.000000	7.000000	7.000000
1.000000	5.000000	6.000000	4.000000	4.000000	6.000000	4.000000	7.000000	6.000000	6.000000	7.000000	5.000000	7.000000	6.000000	6.000000	4.000000	4.000000	7.000000	4.000000
1.000000	7.000000	3.000000	4.000000	6.000000	4.000000	7.000000	7.000000	5.000000	6.000000	7.000000	5.000000	6.000000	6.000000	6.000000	5.000000	5.000000	5.000000	7.000000
1.000000	2.000000	2.000000	2.000000	1.000000	5.000000	1.000000	1.000000	1.000000	4.000000	7.000000	4.000000	1.000000	7.000000	5.000000	1.000000	7.000000	7.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	4.000000	6.000000	6.000000	6.000000	3.000000	5.000000	6.000000	6.000000	1.000000	3.000000	7.000000	3.000000
1.000000	3.000000	6.000000	2.000000	6.000000	6.000000	2.000000	7.000000	5.000000	5.000000	7.000000	6.000000	6.000000	7.000000	7.000000	2.000000	6.000000	7.000000	2.000000
1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	4.000000	6.000000	6.000000	6.000000	3.000000	5.000000	6.000000	6.000000	1.000000	3.000000	7.000000	3.000000
1.000000	6.000000	6.000000	2.000000	3.000000	7.000000	5.000000	6.000000	6.000000	6.000000	6.000000	4.000000	6.000000	6.000000	7.000000	2.000000	6.000000	7.000000	4.000000
1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	7.000000	6.000000	7.000000	6.000000	7.000000	7.000000	7.000000	6.000000	5.000000
1.000000	3.000000	4.000000	4.000000	5.000000	6.000000	3.000000	7.000000	4.000000	4.000000	6.000000	3.000000	6.000000	7.000000	6.000000	4.000000	5.000000	6.000000	4.000000
1.000000	7.000000	6.000000	7.000000	1.000000	7.000000	2.000000	6.000000	5.000000	1.000000	6.000000	1.000000	7.000000	7.000000	1.000000	1.000000	1.000000	7.000000	7.000000
1.000000	3.000000	2.000000	1.000000	2.000000	6.000000	4.000000	7.000000	6.000000	5.000000	5.000000	3.000000	4.000000	5.000000	4.000000	2.000000	5.000000	5.000000	1.000000
1.000000	5.000000	7.000000	4.000000	4.000000	7.000000	5.000000	3.000000	7.000000	6.000000	7.000000	6.000000	7.000000	5.000000	7.000000	4.000000	1.000000	7.000000	3.000000
1.000000	4.000000	4.000000	3.000000	4.000000	6.000000	4.000000	2.000000	4.000000	3.000000	6.000000	4.000000	6.000000	6.000000	4.000000	2.000000	4.000000	6.000000	4.000000
1.000000	4.000000	4.000000	3.000000	3.000000	5.000000	4.000000	6.000000	4.000000	6.000000	6.000000	4.000000	6.000000	6.000000	5.000000	3.000000	4.000000	6.000000	4.000000
1.000000	2.000000	6.000000	1.000000	6.000000	7.000000	4.000000	6.000000	6.000000	7.000000	7.000000	4.000000	7.000000	7.000000	7.000000	1.000000	4.000000	7.000000	1.000000
1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	6.000000	1.000000	4.000000	7.000000	2.000000
1.000000	4.000000	6.000000	4.000000	6.000000	6.000000	4.000000	7.000000	7.000000	5.000000	6.000000	4.000000	6.000000	7.000000	5.000000	4.000000	4.000000	7.000000	4.000000
1.000000	6.000000	4.000000	1.000000	5.000000	6.000000	4.000000	7.000000	6.000000	6.000000	7.000000	4.000000	6.000000	7.000000	5.000000	2.000000	5.000000	6.000000	5.000000
1.000000	4.000000	5.000000	2.000000	2.000000	5.000000	4.000000	7.000000	6.000000	5.000000	5.000000	3.000000	4.000000	6.000000	4.000000	2.000000	3.000000	2.000000	3.000000
1.000000	1.000000	5.000000	1.000000	2.000000	6.000000	4.000000	7.000000	6.000000	5.000000	7.000000	5.000000	6.000000	7.000000	7.000000	3.000000	2.000000	7.000000	4.000000
1.000000	1.000000	6.000000	1.000000	7.000000	7.000000	1.000000	7.000000	7.000000	7.000000	7.000000	3.000000	5.000000	7.000000	7.000000	2.000000	4.000000	7.000000	1.000000
1.000000	7.000000	6.000000	5.000000	4.000000	4.000000	3.000000	3.000000	2.000000	1.000000	5.000000	5.000000	4.000000	4.000000	3.000000	2.000000	1.000000	4.000000	4.000000
1.000000	1.000000	4.000000	1.000000	2.000000	4.000000	1.000000	7.000000	5.000000	6.000000	6.000000	2.000000	4.000000	6.000000	5.000000	1.000000	1.000000	5.000000	2.000000
1.000000	4.000000	6.000000	4.000000	5.000000	4.000000	3.000000	4.000000	5.000000	3.000000	4.000000	4.000000	4.000000	5.000000	5.000000	2.000000	4.000000	4.000000	6.000000
1.000000	1.000000	2.000000	1.000000	2.000000	4.000000	2.000000	7.000000	4.000000	5.000000	4.000000	2.000000	4.000000	4.000000	4.000000	1.000000	2.000000	5.000000	1.000000
1.000000	7.000000	7.000000	6.000000	6.000000	7.000000	7.000000	7.000000	7.000000	6.000000	7.000000	6.000000	7.000000	7.000000	7.000000	4.000000	4.000000	6.000000	7.000000
1.000000	6.000000	7.000000	4.000000	4.000000	7.000000	6.000000	7.000000	7.000000	6.000000	7.000000	6.000000	6.000000	7.000000	6.000000	6.000000	6.000000	7.000000	4.000000
1.000000	4.000000	4.000000	3.000000	2.000000	6.000000	4.000000	6.000000	4.000000	4.000000	7.000000	3.000000	6.000000	6.000000	5.000000	6.000000	6.000000	7.000000	3.000000
1.000000	6.000000	5.000000	4.000000	4.000000	7.000000	6.000000	7.000000	5.000000	5.000000	7.000000	6.000000	6.000000	7.000000	6.000000	4.000000	3.000000	4.000000	5.000000
1.000000	7.000000	6.000000	6.000000	6.000000	7.000000	7.000000	6.000000	6.000000	5.000000	6.000000	7.000000	6.000000	6.000000	6.000000	6.000000	6.000000	7.000000	7.000000
1.000000	5.000000	4.000000	4.000000	5.000000	6.000000	4.000000	6.000000	5.000000	4.000000	6.000000	4.000000	6.000000	6.000000	6.000000	4.000000	4.000000	6.000000	4.000000
1.000000	7.000000	7.000000	1.000000	6.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	7.000000	7.000000	4.000000	5.000000	7.000000	6.000000
1.000000	5.000000	6.000000	5.000000	6.000000	7.000000	6.000000	6.000000	7.000000	6.000000	5.000000	5.000000	6.000000	5.000000	7.000000	5.000000	7.000000	6.000000	5.000000
1.000000	7.000000	6.000000	6.000000	6.000000	7.000000	7.000000	6.000000	6.000000	5.000000	6.000000	7.000000	6.000000	6.000000	6.000000	6.000000	6.000000	7.000000	7.000000
1.000000	7.000000	5.000000	7.000000	7.000000	7.000000	7.000000	7.000000	5.000000	4.000000	6.000000	4.000000	6.000000	5.000000	4.000000	6.000000	3.000000	6.000000	6.000000
1.000000	6.000000	4.000000	5.000000	7.000000	7.000000	6.000000	7.000000	5.000000	4.000000	7.000000	5.000000	6.000000	6.000000	6.000000	3.000000	6.000000	7.000000	6.000000
1.000000	3.000000	4.000000	2.000000	4.000000	7.000000	1.000000	7.000000	7.000000	7.000000	3.000000	4.000000	6.000000	6.000000	6.000000	2.000000	7.000000	7.000000	1.000000
1.000000	2.000000	6.000000	2.000000	6.000000	6.000000	2.000000	6.000000	6.000000	6.000000	6.000000	4.000000	6.000000	6.000000	6.000000	2.000000	6.000000	6.000000	2.000000
1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	4.000000	7.000000	5.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	6.000000	7.000000	7.000000
1.000000	2.000000	5.000000	1.000000	5.000000	7.000000	2.000000	7.000000	6.000000	5.000000	6.000000	6.000000	6.000000	6.000000	6.000000	2.000000	7.000000	6.000000	2.000000
1.000000	6.000000	4.000000	2.000000	2.000000	7.000000	6.000000	6.000000	6.000000	6.000000	7.000000	6.000000	7.000000	7.000000	7.000000	5.000000	4.000000	7.000000	2.000000
1.000000	2.000000	6.000000	2.000000	2.000000	6.000000	1.000000	7.000000	7.000000	5.000000	7.000000	5.000000	5.000000	7.000000	7.000000	1.000000	3.000000	6.000000	1.000000
1.000000	4.000000	5.000000	5.000000	4.000000	6.000000	5.000000	6.000000	5.000000	5.000000	5.000000	5.000000	5.000000	6.000000	6.000000	4.000000	6.000000	6.000000	5.000000
1.000000	4.000000	4.000000	4.000000	6.000000	6.000000	4.000000	7.000000	7.000000	4.000000	6.000000	4.000000	5.000000	7.000000	7.000000	4.000000	4.000000	6.000000	4.000000
1.000000	6.000000	4.000000	5.000000	6.000000	5.000000	6.000000	6.000000	4.000000	4.000000	6.000000	4.000000	6.000000	6.000000	5.000000	4.000000	4.000000	6.000000	6.000000
1.000000	5.000000	6.000000	3.000000	5.000000	6.000000	4.000000	6.000000	5.000000	4.000000	6.000000	5.000000	6.000000	7.000000	6.000000	6.000000	4.000000	6.000000	4.000000
1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	6.000000	6.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	6.000000	7.000000	7.000000
1.000000	4.000000	7.000000	1.000000	5.000000	7.000000	4.000000	7.000000	7.000000	7.000000	7.000000	6.000000	6.000000	7.000000	7.000000	1.000000	4.000000	3.000000	2.000000
1.000000	3.000000	4.000000	3.000000	6.000000	4.000000	4.000000	7.000000	5.000000	6.000000	6.000000	5.000000	5.000000	6.000000	6.000000	3.000000	6.000000	6.000000	4.000000
1.000000	4.000000	4.000000	4.000000	2.000000	6.000000	4.000000	4.000000	4.000000	4.000000	4.000000	4.000000	5.000000	4.000000	4.000000	4.000000	4.000000	6.000000	4.000000
1.000000	2.000000	3.000000	1.000000	1.000000	5.000000	1.000000	7.000000	1.000000	5.000000	6.000000	2.000000	2.000000	6.000000	4.000000	1.000000	2.000000	7.000000	3.000000
1.000000	5.000000	6.000000	2.000000	2.000000	6.000000	4.000000	6.000000	7.000000	7.000000	7.000000	5.000000	5.000000	6.000000	6.000000	4.000000	6.000000	5.000000	4.000000
1.000000	6.000000	7.000000	5.000000	4.000000	6.000000	6.000000	7.000000	7.000000	5.000000	5.000000	5.000000	6.000000	7.000000	5.000000	5.000000	3.000000	6.000000	6.000000
1.000000	5.000000	7.000000	5.000000	1.000000	7.000000	4.000000	6.000000	7.000000	6.000000	7.000000	5.000000	7.000000	5.000000	6.000000	3.000000	5.000000	6.000000	4.000000
1.000000	1.000000	4.000000	1.000000	1.000000	4.000000	4.000000	6.000000	6.000000	6.000000	4.000000	4.000000	4.000000	4.000000	6.000000	1.000000	6.000000	2.000000	1.000000
1.000000	4.000000	6.000000	4.000000	6.000000	6.000000	4.000000	4.000000	7.000000	7.000000	7.000000	4.000000	6.000000	7.000000	7.000000	4.000000	4.000000	4.000000	3.000000
1.000000	1.000000	6.000000	2.000000	6.000000	5.000000	2.000000	6.000000	6.000000	5.000000	7.000000	4.000000	5.000000	6.000000	4.000000	2.000000	4.000000	7.000000	3.000000
1.000000	4.000000	4.000000	2.000000	4.000000	7.000000	2.000000	7.000000	5.000000	5.000000	7.000000	5.000000	7.000000	7.000000	7.000000	2.000000	4.000000	7.000000	4.000000
1.000000	6.000000	6.000000	5.000000	2.000000	7.000000	3.000000	6.000000	6.000000	6.000000	6.000000	5.000000	6.000000	6.000000	6.000000	7.000000	5.000000	6.000000	3.000000
1.000000	7.000000	6.000000	1.000000	7.000000	7.000000	1.000000	1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	4.000000	4.000000	7.000000	4.000000
1.000000	5.000000	6.000000	6.000000	7.000000	7.000000	6.000000	6.000000	7.000000	7.000000	7.000000	6.000000	6.000000	6.000000	7.000000	2.000000	7.000000	6.000000	5.000000
1.000000	6.000000	6.000000	3.000000	3.000000	6.000000	2.000000	6.000000	7.000000	6.000000	6.000000	6.000000	5.000000	5.000000	7.000000	5.000000	5.000000	6.000000	5.000000
1.000000	2.000000	5.000000	1.000000	4.000000	7.000000	2.000000	7.000000	6.000000	5.000000	7.000000	3.000000	7.000000	6.000000	7.000000	1.000000	6.000000	7.000000	1.000000
1.000000	4.000000	6.000000	3.000000	5.000000	7.000000	4.000000	7.000000	6.000000	6.000000	5.000000	4.000000	7.000000	6.000000	7.000000	1.000000	5.000000	7.000000	3.000000
1.000000	6.000000	6.000000	3.000000	5.000000	7.000000	4.000000	7.000000	7.000000	6.000000	6.000000	6.000000	6.000000	6.000000	7.000000	4.000000	5.000000	7.000000	5.000000
1.000000	6.000000	6.000000	5.000000	3.000000	7.000000	6.000000	6.000000	6.000000	4.000000	6.000000	5.000000	7.000000	6.000000	6.000000	5.000000	3.000000	6.000000	5.000000
1.000000	5.000000	6.000000	4.000000	4.000000	7.000000	4.000000	6.000000	6.000000	5.000000	6.000000	6.000000	6.000000	6.000000	6.000000	3.000000	5.000000	7.000000	5.000000
1.000000	4.000000	6.000000	3.000000	3.000000	7.000000	4.000000	7.000000	6.000000	7.000000	7.000000	5.000000	6.000000	6.000000	6.000000	5.000000	6.000000	4.000000	4.000000
1.000000	2.000000	5.000000	2.000000	2.000000	6.000000	4.000000	6.000000	5.000000	4.000000	6.000000	4.000000	5.000000	4.000000	4.000000	3.000000	2.000000	7.000000	4.000000
1.000000	7.000000	7.000000	2.000000	1.000000	7.000000	5.000000	7.000000	7.000000	3.000000	7.000000	6.000000	7.000000	5.000000	7.000000	6.000000	7.000000	5.000000	4.000000
1.000000	7.000000	7.000000	4.000000	6.000000	7.000000	7.000000	7.000000	7.000000	5.000000	7.000000	6.000000	7.000000	7.000000	7.000000	7.000000	3.000000	7.000000	7.000000
1.000000	6.000000	7.000000	7.000000	7.000000	4.000000	4.000000	7.000000	7.000000	4.000000	4.000000	4.000000	5.000000	7.000000	7.000000	5.000000	4.000000	7.000000	4.000000
1.000000	5.000000	5.000000	2.000000	7.000000	7.000000	3.000000	7.000000	5.000000	5.000000	7.000000	5.000000	4.000000	6.000000	5.000000	2.000000	6.000000	4.000000	5.000000
1.000000	7.000000	6.000000	1.000000	7.000000	7.000000	2.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000	4.000000	4.000000	4.000000
1.000000	5.000000	4.000000	2.000000	2.000000	6.000000	4.000000	6.000000	4.000000	4.000000	6.000000	3.000000	4.000000	5.000000	5.000000	3.000000	4.000000	4.000000	5.000000
1.000000	2.000000	6.000000	2.000000	4.000000	6.000000	4.000000	7.000000	6.000000	6.000000	7.000000	4.000000	6.000000	7.000000	6.000000	4.000000	4.000000	7.000000	6.000000
1.000000	2.000000	6.000000	2.000000	6.000000	7.000000	2.000000	7.000000	4.000000	7.000000	4.000000	4.000000	7.000000	7.000000	7.000000	2.000000	7.000000	7.000000	2.000000
1.000000	2.000000	2.000000	2.000000	2.000000	6.000000	2.000000	6.000000	2.000000	5.000000	7.000000	2.000000	3.000000	7.000000	6.000000	2.000000	2.000000	5.000000	2.000000
1.000000	6.000000	4.000000	5.000000	6.000000	6.000000	4.000000	7.000000	7.000000	4.000000	6.000000	3.000000	5.000000	6.000000	6.000000	4.000000	5.000000	6.000000	5.000000
1.000000	7.000000	6.000000	6.000000	6.000000	7.000000	5.000000	6.000000	7.000000	5.000000	7.000000	6.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	5.000000
1.000000	5.000000	6.000000	3.000000	4.000000	7.000000	4.000000	6.000000	5.000000	5.000000	7.000000	6.000000	4.000000	6.000000	6.000000	3.000000	3.000000	6.000000	4.000000
1.000000	4.000000	5.000000	2.000000	4.000000	7.000000	4.000000	6.000000	7.000000	7.000000	7.000000	4.000000	5.000000	5.000000	5.000000	2.000000	5.000000	6.000000	2.000000
1.000000	6.000000	5.000000	6.000000	6.000000	6.000000	4.000000	6.000000	6.000000	6.000000	6.000000	6.000000	6.000000	6.000000	6.000000	4.000000	5.000000	7.000000	6.000000
1.000000	7.000000	2.000000	1.000000	4.000000	6.000000	4.000000	7.000000	6.000000	6.000000	6.000000	2.000000	5.000000	7.000000	4.000000	1.000000	5.000000	6.000000	5.000000
1.000000	1.000000	6.000000	1.000000	1.000000	7.000000	1.000000	7.000000	6.000000	6.000000	7.000000	4.000000	4.000000	3.000000	6.000000	2.000000	6.000000	7.000000	1.000000
1.000000	6.000000	6.000000	7.000000	5.000000	7.000000	2.000000	7.000000	7.000000	5.000000	7.000000	5.000000	5.000000	7.000000	7.000000	2.000000	5.000000	7.000000	2.000000
1.000000	4.000000	6.000000	4.000000	5.000000	7.000000	4.000000	7.000000	6.000000	6.000000	6.000000	6.000000	6.000000	7.000000	6.000000	3.000000	7.000000	6.000000	5.000000
1.000000	2.000000	7.000000	4.000000	6.000000	7.000000	4.000000	7.000000	7.000000	6.000000	7.000000	6.000000	7.000000	6.000000	7.000000	5.000000	5.000000	7.000000	4.000000
1.000000	4.000000	6.000000	3.000000	2.000000	6.000000	3.000000	6.000000	7.000000	6.000000	7.000000	5.000000	7.000000	7.000000	7.000000	3.000000	3.000000	6.000000	6.000000
1.000000	7.000000	6.000000	4.000000	5.000000	7.000000	6.000000	7.000000	7.000000	6.000000	6.000000	6.000000	6.000000	4.000000	6.000000	6.000000	6.000000	7.000000	6.000000
1.000000	3.000000	6.000000	1.000000	4.000000	7.000000	1.000000	4.000000	6.000000	6.000000	4.000000	1.000000	6.000000	6.000000	6.000000	1.000000	4.000000	7.000000	1.000000
1.000000	4.000000	6.000000	2.000000	6.000000	7.000000	4.000000	5.000000	6.000000	6.000000	6.000000	4.000000	5.000000	6.000000	6.000000	2.000000	3.000000	6.000000	4.000000
1.000000	5.000000	4.000000	3.000000	3.000000	7.000000	4.000000	6.000000	6.000000	6.000000	6.000000	5.000000	7.000000	5.000000	5.000000	3.000000	5.000000	7.000000	5.000000
1.000000	2.000000	2.000000	2.000000	5.000000	7.000000	2.000000	7.000000	6.000000	6.000000	7.000000	4.000000	2.000000	5.000000	2.000000	2.000000	3.000000	7.000000	4.000000
1.000000	5.000000	6.000000	3.000000	5.000000	5.000000	4.000000	7.000000	4.000000	4.000000	6.000000	4.000000	6.000000	4.000000	6.000000	4.000000	3.000000	6.000000	3.000000
1.000000	4.000000	7.000000	2.000000	2.000000	7.000000	2.000000	6.000000	6.000000	6.000000	7.000000	5.000000	6.000000	6.000000	6.000000	4.000000	5.000000	4.000000	2.000000
1.000000	4.000000	5.000000	1.000000	6.000000	6.000000	2.000000	6.000000	7.000000	5.000000	7.000000	5.000000	7.000000	5.000000	6.000000	3.000000	6.000000	6.000000	4.000000
1.000000	4.000000	4.000000	2.000000	5.000000	7.000000	2.000000	6.000000	6.000000	6.000000	6.000000	4.000000	2.000000	6.000000	6.000000	4.000000	7.000000	7.000000	6.000000
1.000000	6.000000	6.000000	4.000000	5.000000	6.000000	6.000000	5.000000	6.000000	4.000000	6.000000	6.000000	6.000000	6.000000	6.000000	5.000000	4.000000	7.000000	6.000000
1.000000	5.000000	5.000000	2.000000	5.000000	5.000000	5.000000	7.000000	5.000000	4.000000	6.000000	5.000000	6.000000	6.000000	5.000000	3.000000	4.000000	7.000000	4.000000
1.000000	3.000000	3.000000	2.000000	4.000000	5.000000	4.000000	7.000000	5.000000	5.000000	4.000000	3.000000	3.000000	6.000000	6.000000	2.000000	2.000000	3.000000	5.000000
1.000000	4.000000	4.000000	2.000000	2.000000	6.000000	4.000000	7.000000	2.000000	5.000000	5.000000	5.000000	5.000000	6.000000	6.000000	1.000000	3.000000	7.000000	4.000000
1.000000	6.000000	4.000000	5.000000	5.000000	7.000000	4.000000	7.000000	7.000000	4.000000	7.000000	6.000000	7.000000	4.000000	7.000000	2.000000	6.000000	7.000000	5.000000
1.000000	5.050885	5.947316	3.621692	4.282128	6.364081	4.237553	5.074796	6.000685	5.884133	6.163423	5.590416	5.834727	5.774618	6.240439	3.942459	4.712702	5.523502	4.521969
1.000000	5.000000	7.000000	2.000000	5.000000	7.000000	5.000000	6.000000	6.000000	6.000000	7.000000	6.000000	6.000000	6.000000	7.000000	3.000000	5.000000	7.000000	2.000000
1.000000	3.000000	7.000000	1.000000	4.000000	7.000000	1.000000	7.000000	7.000000	7.000000	7.000000	1.000000	7.000000	4.000000	7.000000	1.000000	7.000000	1.000000	1.000000
1.000000	4.000000	3.000000	4.000000	2.000000	6.000000	4.000000	5.000000	7.000000	6.000000	7.000000	4.000000	5.000000	5.000000	5.000000	1.000000	6.000000	7.000000	5.000000
1.000000	5.000000	5.000000	2.000000	6.000000	7.000000	3.000000	5.000000	3.000000	6.000000	7.000000	3.000000	6.000000	5.000000	6.000000	2.000000	5.000000	5.000000	2.000000
1.000000	6.000000	5.000000	6.000000	4.000000	6.000000	4.000000	1.000000	7.000000	6.000000	7.000000	5.000000	4.000000	6.000000	5.000000	3.000000	4.000000	7.000000	3.000000
1.000000	5.000000	6.000000	1.000000	7.000000	7.000000	1.000000	7.000000	5.000000	6.000000	7.000000	5.000000	6.000000	7.000000	7.000000	1.000000	4.000000	7.000000	1.000000
1.000000	5.000000	6.000000	1.000000	5.000000	6.000000	3.000000	6.000000	7.000000	6.000000	6.000000	5.000000	2.000000	5.000000	6.000000	3.000000	5.000000	6.000000	2.000000
1.000000	4.000000	7.000000	2.000000	2.000000	6.000000	4.000000	7.000000	7.000000	6.000000	6.000000	5.000000	6.000000	7.000000	7.000000	5.000000	6.000000	7.000000	2.000000
1.000000	5.000000	6.000000	4.000000	5.000000	7.000000	5.000000	7.000000	7.000000	7.000000	6.000000	6.000000	7.000000	6.000000	7.000000	5.000000	5.000000	7.000000	1.000000
1.000000	2.000000	6.000000	1.000000	2.000000	7.000000	1.000000	7.000000	5.000000	7.000000	6.000000	5.000000	6.000000	7.000000	6.000000	1.000000	1.000000	7.000000	2.000000
1.000000	4.000000	2.000000	1.000000	1.000000	4.000000	1.000000	6.000000	5.000000	5.000000	1.000000	2.000000	2.000000	4.000000	2.000000	1.000000	3.000000	3.000000	1.000000
1.000000	4.000000	5.000000	1.000000	2.000000	6.000000	2.000000	7.000000	5.000000	5.000000	6.000000	4.000000	3.000000	5.000000	4.000000	2.000000	4.000000	4.000000	2.000000
1.000000	2.000000	4.000000	2.000000	2.000000	4.000000	2.000000	6.000000	4.000000	3.000000	7.000000	2.000000	4.000000	5.000000	4.000000	2.000000	4.000000	4.000000	3.000000
1.000000	5.050885	5.947316	3.621692	4.282128	6.364081	4.237553	5.074796	6.000685	5.884133	6.163423	5.590416	5.834727	5.774618	6.240439	3.942459	4.712702	5.523502	4.521969
1.000000	6.000000	4.000000	5.000000	5.000000	7.000000	5.000000	6.000000	6.000000	7.000000	7.000000	6.000000	6.000000	6.000000	7.000000	5.000000	1.000000	3.000000	4.000000
1.000000	4.000000	2.000000	4.000000	4.000000	4.000000	4.000000	6.000000	6.000000	6.000000	6.000000	3.000000	4.000000	6.000000	6.000000	4.000000	5.000000	6.000000	5.000000
1.000000	6.000000	7.000000	2.000000	7.000000	7.000000	4.000000	7.000000	7.000000	6.000000	7.000000	5.000000	7.000000	4.000000	6.000000	2.000000	5.000000	7.000000	5.000000
1.000000	4.000000	6.000000	2.000000	1.000000	7.000000	2.000000	7.000000	6.000000	7.000000	7.000000	4.000000	6.000000	6.000000	7.000000	2.000000	2.000000	7.000000	1.000000
1.000000	2.000000	7.000000	1.000000	5.000000	7.000000	2.000000	6.000000	7.000000	6.000000	7.000000	6.000000	6.000000	6.000000	6.000000	2.000000	4.000000	6.000000	2.000000
1.000000	3.000000	4.000000	2.000000	3.000000	6.000000	2.000000	6.000000	6.000000	7.000000	7.000000	5.000000	6.000000	6.000000	6.000000	2.000000	5.000000	7.000000	2.000000
1.000000	4.000000	6.000000	3.000000	2.000000	6.000000	4.000000	6.000000	7.000000	6.000000	6.000000	5.000000	5.000000	4.000000	5.000000	4.000000	5.000000	6.000000	4.000000
1.000000	3.000000	6.000000	3.000000	6.000000	7.000000	2.000000	7.000000	7.000000	6.000000	7.000000	5.000000	7.000000	6.000000	7.000000	2.000000	3.000000	7.000000	2.000000
