3.800000	3.000000	4.000000	0.950000	3.800000	3.500000	4.000000	0.000000	3.300000	3.500000	4.000000	0.730000	4.000000	4.000000	4.000000	1.630000
3.000000	3.000000	3.000000	-0.650000	2.700000	3.000000	3.500000	-0.320000	2.200000	2.500000	2.500000	-0.730000	3.700000	3.000000	3.500000	-0.540000
1.300000	3.000000	2.000000	-0.880000	2.200000	3.000000	4.000000	-0.320000	3.300000	2.500000	4.000000	-0.730000	2.300000	2.000000	2.000000	-0.540000
3.200000	3.500000	4.000000	3.310000	3.500000	4.000000	4.000000	3.850000	3.500000	3.500000	4.000000	2.920000	3.300000	4.000000	4.000000	2.720000
3.200000	2.500000	4.000000	0.120000	2.800000	3.000000	4.000000	-0.320000	2.300000	2.500000	3.500000	0.730000	3.500000	2.000000	4.000000	-0.540000
4.000000	3.000000	4.000000	-0.650000	4.000000	3.000000	4.000000	-0.320000	3.500000	3.000000	4.000000	-0.730000	3.800000	3.000000	4.000000	-0.540000
2.700000	3.000000	4.000000	0.480000	3.200000	4.000000	4.000000	0.000000	3.500000	3.500000	4.000000	0.000000	3.300000	4.000000	4.000000	-0.540000
3.700000	4.000000	4.000000	-0.350000	3.800000	4.000000	4.000000	-0.320000	3.500000	4.000000	4.000000	0.000000	3.700000	4.000000	4.000000	-0.540000
3.500000	3.000000	3.000000	-0.470000	3.000000	3.000000	3.500000	-0.320000	3.200000	3.000000	3.500000	-0.730000	2.000000	2.000000	2.500000	-0.540000
3.700000	3.000000	3.500000	-0.760000	3.200000	3.000000	3.500000	-0.320000	3.000000	2.500000	2.500000	-0.730000	4.000000	3.000000	4.000000	-0.540000
4.000000	3.000000	4.000000	-0.170000	4.000000	4.000000	4.000000	0.000000	3.700000	4.000000	4.000000	0.000000	4.000000	4.000000	4.000000	1.630000
3.800000	3.000000	4.000000	0.650000	3.800000	3.500000	4.000000	-0.320000	3.800000	3.000000	4.000000	-0.730000	4.000000	3.500000	3.000000	0.000000
3.500000	3.000000	4.000000	0.060000	3.700000	3.500000	3.500000	-0.320000	3.800000	3.500000	3.000000	1.460000	3.500000	3.500000	3.500000	-0.540000
3.300000	2.000000	3.500000	0.510000	3.300000	4.000000	4.000000	2.730000	3.700000	4.000000	4.000000	1.900000	2.500000	4.000000	3.500000	0.800000
3.200000	2.500000	3.500000	0.150000	3.500000	3.000000	4.000000	-0.550000	3.200000	3.000000	2.500000	-0.950000	4.000000	2.500000	3.500000	0.000000
3.200000	2.000000	3.000000	-1.300000	3.500000	4.000000	4.000000	-0.550000	3.800000	4.000000	4.000000	-0.950000	3.700000	3.500000	3.500000	-0.800000
1.700000	2.000000	4.000000	0.390000	3.500000	4.000000	4.000000	0.000000	3.000000	4.000000	4.000000	0.000000	4.000000	3.500000	4.000000	-0.800000
3.200000	2.000000	4.000000	-1.180000	2.700000	3.500000	3.500000	-0.550000	2.800000	2.500000	2.500000	-0.950000	3.300000	2.500000	4.000000	0.000000
3.200000	2.000000	3.500000	-0.820000	3.100000	3.000000	3.000000	-0.550000	2.800000	3.500000	4.000000	0.000000	2.800000	2.500000	1.000000	-0.800000
3.700000	2.000000	4.000000	1.470000	2.800000	4.000000	4.000000	0.000000	3.200000	4.000000	4.000000	0.950000	2.800000	4.000000	3.500000	-0.800000
3.000000	2.000000	3.000000	-0.700000	3.000000	4.000000	3.500000	-0.550000	2.800000	4.000000	2.000000	-0.950000	2.200000	4.000000	3.500000	0.000000
3.700000	2.000000	4.000000	1.470000	3.700000	4.000000	4.000000	0.000000	3.500000	4.000000	4.000000	0.950000	3.200000	4.000000	4.000000	2.400000
2.000000	1.500000	1.500000	-1.200000	2.000000	2.500000	2.000000	-0.620000	3.000000	2.500000	3.000000	-0.570000	2.000000	2.400000	1.000000	-0.460000
3.300000	2.500000	4.000000	-1.040000	2.000000	2.000000	2.000000	-0.620000	2.300000	2.500000	3.000000	-0.570000	2.000000	2.400000	2.500000	-0.460000
2.800000	3.000000	2.000000	0.730000	2.800000	4.000000	4.000000	0.000000	3.000000	4.000000	4.000000	-0.570000	2.700000	2.400000	4.000000	0.000000
3.200000	4.000000	4.000000	0.330000	2.500000	4.000000	4.000000	-0.620000	2.300000	4.000000	4.000000	0.570000	2.200000	2.400000	3.500000	-0.460000
3.300000	3.500000	3.500000	0.490000	3.200000	4.000000	3.500000	-0.620000	2.700000	4.000000	3.500000	-0.570000	3.000000	2.400000	3.500000	-0.460000
1.700000	3.000000	2.500000	0.250000	4.000000	4.000000	4.000000	2.470000	3.700000	4.000000	4.000000	1.140000	3.800000	2.400000	4.000000	0.920000
3.500000	3.500000	4.000000	-0.240000	3.700000	4.000000	4.000000	1.850000	3.700000	4.000000	4.000000	2.860000	4.000000	2.800000	4.000000	3.210000
3.500000	4.000000	3.000000	2.100000	3.200000	4.000000	4.000000	0.620000	3.200000	4.000000	3.000000	0.570000	3.300000	2.400000	3.500000	0.000000
1.000000	2.500000	1.000000	-0.800000	2.300000	1.500000	2.000000	-0.620000	2.800000	2.000000	2.500000	-0.570000	1.700000	2.400000	1.000000	-0.460000
1.700000	2.500000	1.500000	-1.040000	3.500000	4.000000	4.000000	-0.620000	3.800000	4.000000	4.000000	-0.570000	1.500000	2.400000	3.000000	-0.460000
3.700000	4.000000	4.000000	-0.150000	2.200000	3.000000	3.500000	-0.620000	2.000000	2.500000	1.500000	-0.570000	2.000000	2.400000	2.000000	-0.460000
3.800000	3.500000	2.000000	-0.960000	2.800000	3.000000	2.500000	-0.620000	2.800000	2.500000	2.500000	-0.570000	3.700000	2.400000	3.000000	-0.460000
4.000000	3.500000	4.000000	2.780000	3.000000	4.000000	4.000000	0.750000	3.500000	3.000000	4.000000	-0.650000	2.800000	3.000000	3.500000	-0.910000
3.000000	3.000000	4.000000	0.000000	3.000000	3.500000	4.000000	0.750000	2.500000	3.000000	4.000000	0.650000	3.000000	3.500000	4.000000	0.000000
4.000000	3.000000	4.000000	-0.840000	3.800000	3.500000	4.000000	-0.750000	3.700000	4.000000	3.500000	-0.650000	4.000000	4.000000	3.500000	0.000000
3.700000	4.000000	4.000000	-0.280000	2.800000	4.000000	4.000000	0.750000	3.300000	4.000000	4.000000	0.650000	3.800000	3.500000	4.000000	1.820000
2.300000	3.000000	2.500000	-0.970000	2.200000	1.500000	1.500000	-0.750000	2.500000	3.500000	3.000000	-0.650000	2.300000	2.000000	2.000000	-0.910000
1.800000	3.000000	2.500000	-0.560000	3.000000	4.000000	4.000000	-0.750000	2.300000	3.500000	3.000000	-0.650000	3.200000	3.000000	4.000000	0.000000
3.500000	4.000000	3.500000	-0.420000	2.300000	3.000000	3.500000	-0.750000	2.700000	2.000000	3.000000	-0.650000	2.200000	2.500000	3.000000	0.000000
3.800000	3.000000	4.000000	0.070000	3.500000	4.000000	4.000000	2.240000	3.800000	4.000000	4.000000	2.580000	3.500000	4.000000	4.000000	1.820000
4.000000	4.000000	2.500000	1.620000	3.500000	3.500000	3.500000	2.880000	3.800000	3.500000	3.500000	2.720000	1.300000	1.000000	1.500000	0.900000
1.700000	2.000000	1.000000	-1.330000	2.300000	1.500000	2.500000	-0.420000	4.000000	2.500000	2.500000	-0.600000	1.800000	1.000000	2.000000	-0.760000
3.200000	4.000000	3.000000	-0.480000	3.000000	4.000000	3.000000	-0.420000	2.000000	2.500000	1.500000	-0.600000	3.500000	4.000000	3.500000	0.080000
3.800000	4.000000	4.000000	0.780000	3.000000	3.000000	2.500000	-0.420000	3.200000	3.500000	3.000000	-0.600000	3.000000	1.000000	3.500000	0.080000
2.600000	1.000000	3.000000	-0.910000	1.700000	2.000000	2.500000	-0.420000	2.800000	2.500000	2.500000	-0.600000	1.700000	1.000000	1.000000	-0.760000
3.800000	3.000000	3.000000	-0.910000	2.700000	1.000000	3.000000	-0.420000	3.000000	2.000000	2.000000	0.070000	2.500000	1.000000	3.000000	-0.760000
4.000000	4.000000	4.000000	2.210000	4.000000	3.500000	4.000000	2.130000	4.000000	2.500000	4.000000	-0.580000	4.000000	3.500000	4.000000	0.050000
3.700000	3.000000	3.500000	-1.080000	2.500000	3.000000	2.500000	-0.650000	3.200000	2.000000	3.000000	-0.580000	1.300000	2.500000	2.000000	-0.670000
2.800000	3.000000	3.500000	0.140000	2.200000	3.000000	3.000000	0.050000	2.200000	2.500000	1.500000	0.040000	2.500000	3.000000	4.000000	0.050000
3.000000	2.500000	3.500000	-0.700000	2.200000	2.000000	2.000000	-0.650000	2.700000	2.000000	2.500000	-0.580000	1.500000	2.000000	2.000000	-0.670000
3.500000	3.000000	4.000000	0.050000	3.000000	2.000000	3.500000	-0.650000	2.200000	2.000000	2.500000	-0.580000	3.500000	3.000000	4.000000	-0.670000
3.000000	2.000000	1.500000	-0.800000	2.300000	1.000000	2.000000	-0.650000	3.300000	1.000000	3.500000	-0.580000	1.300000	1.000000	1.500000	-0.670000
4.000000	3.500000	4.000000	0.240000	3.200000	3.500000	3.500000	1.440000	3.800000	3.000000	3.500000	1.910000	2.200000	3.500000	2.500000	1.490000
3.800000	2.000000	3.000000	0.800000	2.700000	2.000000	3.000000	-0.650000	2.700000	1.500000	4.000000	-0.580000	2.700000	2.000000	3.500000	-0.670000
3.300000	2.500000	3.000000	-0.890000	1.700000	2.000000	2.000000	-0.650000	1.800000	1.000000	2.000000	-0.580000	1.700000	2.000000	1.500000	-0.670000
3.700000	3.500000	3.000000	-0.970000	3.500000	4.000000	4.000000	-0.400000	3.500000	3.500000	3.500000	-0.470000	3.700000	4.000000	3.500000	-0.580000
2.000000	2.400000	1.500000	-1.080000	2.500000	3.000000	4.000000	-0.400000	2.800000	3.000000	3.000000	-0.470000	2.200000	4.000000	3.000000	-0.580000
2.200000	2.400000	2.000000	0.690000	3.700000	4.000000	4.000000	3.340000	2.800000	4.000000	3.500000	2.320000	3.800000	4.000000	4.000000	2.840000
2.800000	2.400000	4.000000	1.240000	2.500000	4.000000	4.000000	-0.400000	2.500000	4.000000	3.000000	-0.470000	2.500000	3.000000	4.000000	0.100000
3.300000	2.400000	4.000000	1.130000	2.500000	4.000000	4.000000	0.070000	2.500000	4.000000	4.000000	0.080000	2.500000	4.000000	4.000000	0.100000
3.300000	2.400000	2.000000	-0.970000	2.500000	1.500000	4.000000	-0.400000	3.200000	1.500000	2.500000	-0.470000	2.300000	3.000000	3.500000	0.100000
3.700000	2.400000	4.000000	0.800000	2.200000	3.500000	4.000000	-0.400000	3.000000	2.500000	4.000000	-0.470000	1.000000	3.000000	2.000000	-0.580000
3.200000	2.400000	3.000000	-1.300000	2.800000	3.500000	4.000000	-0.400000	3.800000	3.500000	4.000000	-0.470000	2.200000	3.000000	2.500000	-0.580000
2.500000	2.400000	3.000000	-0.190000	2.800000	4.000000	4.000000	0.540000	3.500000	4.000000	4.000000	2.320000	3.200000	4.000000	4.000000	1.470000
3.300000	3.000000	4.000000	-0.160000	3.200000	4.000000	4.000000	0.000000	2.800000	4.000000	4.000000	1.640000	1.700000	4.000000	3.500000	0.000000
3.300000	3.000000	4.000000	0.430000	3.200000	3.500000	4.000000	1.420000	2.800000	3.500000	4.000000	0.000000	3.800000	3.000000	4.000000	0.000000
3.800000	3.000000	4.000000	2.990000	3.700000	2.500000	4.000000	1.420000	4.000000	3.000000	4.000000	0.000000	4.000000	4.000000	4.000000	3.070000
2.500000	3.000000	3.000000	-0.330000	3.500000	3.000000	3.000000	-0.710000	3.000000	3.000000	2.000000	-0.820000	3.000000	3.000000	3.500000	-0.610000
2.200000	3.000000	2.000000	-0.930000	2.300000	3.000000	3.500000	-0.710000	2.300000	4.000000	4.000000	0.000000	1.000000	3.000000	2.500000	-0.610000
3.000000	3.000000	4.000000	-0.930000	2.700000	3.000000	2.000000	0.000000	2.800000	2.500000	2.500000	-0.820000	2.200000	2.000000	2.000000	-0.610000
4.000000	3.000000	4.000000	-0.500000	3.000000	3.500000	4.000000	-0.710000	2.700000	2.500000	2.500000	0.000000	4.000000	4.000000	4.000000	0.000000
2.800000	3.500000	4.000000	-1.530000	3.500000	3.000000	4.000000	0.000000	3.500000	3.000000	4.000000	-1.000000	3.200000	2.400000	4.000000	-0.550000
1.800000	3.000000	2.500000	-1.180000	3.200000	3.500000	4.000000	-1.220000	2.700000	3.500000	3.500000	0.000000	4.000000	2.400000	4.000000	-0.550000
2.200000	3.500000	4.000000	0.240000	3.800000	4.000000	4.000000	1.220000	3.300000	4.000000	4.000000	0.000000	3.700000	2.400000	4.000000	2.190000
2.800000	3.500000	4.000000	0.590000	3.800000	4.000000	4.000000	0.000000	3.800000	4.000000	4.000000	2.000000	4.000000	2.400000	4.000000	0.000000
4.000000	4.000000	4.000000	1.180000	3.700000	4.000000	4.000000	1.220000	4.000000	4.000000	4.000000	-1.000000	1.500000	2.400000	3.500000	-0.550000
4.000000	4.000000	4.000000	1.910000	3.800000	4.000000	3.700000	0.000000	3.800000	4.000000	4.000000	0.000000	3.800000	3.000000	4.000000	0.000000
1.800000	1.000000	2.000000	-1.100000	3.700000	3.500000	4.000000	1.820000	3.300000	4.000000	4.000000	1.690000	3.800000	3.500000	4.000000	1.690000
3.800000	4.000000	4.000000	0.050000	3.500000	4.000000	4.000000	0.000000	3.800000	4.000000	4.000000	-0.850000	3.200000	3.000000	3.500000	-0.850000
2.000000	2.400000	2.500000	2.210000	2.800000	2.400000	4.000000	0.150000	3.500000	2.300000	4.000000	0.300000	2.800000	2.400000	4.000000	0.190000
2.500000	2.400000	3.500000	0.740000	2.300000	2.400000	4.000000	-0.460000	2.500000	2.300000	2.500000	-0.900000	1.800000	2.400000	3.000000	-0.580000
2.800000	2.400000	2.500000	-0.050000	3.800000	2.400000	4.000000	-0.460000	3.500000	2.300000	4.000000	1.510000	4.000000	2.400000	3.500000	0.190000
3.000000	2.400000	3.000000	-0.440000	4.000000	2.400000	4.000000	2.590000	4.000000	2.300000	4.000000	1.510000	4.000000	2.400000	4.000000	2.500000
3.500000	2.400000	1.000000	-0.050000	2.700000	2.400000	2.500000	-0.460000	3.300000	2.300000	4.000000	-0.900000	1.700000	2.400000	3.500000	-0.580000
2.800000	3.000000	2.500000	-0.390000	2.200000	4.000000	3.000000	0.820000	2.000000	4.000000	3.000000	0.110000	2.000000	4.000000	2.500000	0.760000
1.800000	2.000000	2.000000	-1.370000	2.700000	2.500000	2.500000	-0.650000	3.200000	3.000000	3.000000	-0.840000	1.300000	1.000000	1.000000	-0.760000
3.000000	3.500000	3.000000	-0.500000	3.300000	4.000000	4.000000	-0.650000	3.700000	3.500000	4.000000	-0.840000	3.200000	3.500000	4.000000	-0.760000
2.300000	3.000000	4.000000	1.130000	3.000000	4.000000	4.000000	2.290000	2.700000	4.000000	4.000000	1.070000	3.200000	4.000000	4.000000	2.270000
3.300000	4.000000	1.500000	1.020000	3.800000	4.000000	4.000000	0.090000	3.700000	3.500000	4.000000	2.020000	4.000000	3.500000	4.000000	0.000000
3.200000	4.000000	4.000000	0.040000	1.800000	3.000000	3.000000	-0.650000	1.500000	2.000000	2.000000	-0.840000	2.300000	2.000000	2.000000	0.000000
1.300000	3.500000	3.500000	-0.510000	2.200000	3.000000	3.000000	-1.000000	1.800000	3.000000	2.000000	-1.000000	3.800000	4.000000	4.000000	1.000000
2.700000	3.500000	3.000000	-0.170000	2.800000	4.000000	3.500000	1.000000	2.300000	4.000000	3.000000	0.000000	2.300000	4.000000	3.000000	-1.000000
2.500000	1.500000	3.500000	-1.110000	3.200000	3.000000	4.000000	-1.000000	3.000000	4.000000	3.000000	-1.000000	3.000000	4.000000	3.500000	-1.000000
2.500000	2.500000	4.000000	-0.770000	3.000000	3.000000	3.500000	0.000000	3.500000	2.500000	3.000000	0.000000	2.200000	2.000000	3.500000	-1.000000
3.700000	3.000000	4.000000	-0.430000	3.300000	3.000000	4.000000	0.000000	3.000000	2.500000	3.000000	0.000000	3.500000	4.000000	4.000000	1.000000
3.000000	3.000000	4.000000	1.710000	3.300000	4.000000	4.000000	2.000000	3.200000	4.000000	4.000000	2.000000	3.700000	4.000000	4.000000	1.000000
3.500000	3.000000	4.000000	-0.340000	2.300000	3.000000	3.500000	-1.000000	3.200000	3.000000	4.000000	-1.000000	1.500000	2.500000	2.000000	-1.000000
4.000000	2.000000	4.000000	-0.330000	3.000000	3.000000	3.500000	-0.350000	3.500000	2.000000	3.500000	-0.370000	4.000000	4.000000	3.500000	0.110000
3.000000	2.000000	4.000000	1.550000	3.800000	4.000000	4.000000	1.320000	3.800000	4.000000	4.000000	4.730000	3.800000	4.000000	4.000000	0.110000
1.500000	4.000000	3.000000	-0.610000	1.800000	2.500000	4.000000	-0.350000	2.500000	2.000000	2.000000	-0.370000	2.500000	3.500000	3.500000	-0.450000
3.500000	3.000000	3.000000	-0.610000	3.500000	3.000000	4.000000	0.070000	3.800000	2.500000	4.000000	-0.370000	3.300000	4.000000	3.500000	-0.450000
3.500000	2.500000	4.000000	-0.230000	3.000000	3.000000	4.000000	-0.350000	3.500000	3.000000	4.000000	-0.370000	2.500000	3.000000	4.000000	-0.450000
2.500000	3.500000	3.500000	-0.230000	2.800000	4.000000	4.000000	1.320000	4.000000	4.000000	3.000000	1.480000	2.700000	4.000000	2.500000	0.110000
3.000000	2.000000	3.500000	-0.420000	2.800000	2.500000	4.000000	-0.350000	3.700000	3.000000	4.000000	-0.370000	3.700000	3.000000	4.000000	0.110000
3.200000	3.000000	3.000000	0.240000	3.000000	3.000000	3.500000	-0.350000	3.300000	3.000000	3.500000	-0.370000	2.800000	3.000000	3.000000	-0.450000
3.800000	3.000000	3.000000	0.240000	3.500000	3.500000	3.000000	-0.350000	3.300000	4.000000	3.000000	0.090000	3.000000	3.000000	2.000000	-0.450000
2.000000	2.000000	3.500000	-0.980000	3.000000	3.000000	3.500000	-0.350000	3.500000	3.000000	3.000000	-0.370000	3.800000	3.000000	4.000000	-0.450000
3.500000	2.500000	4.000000	0.240000	3.300000	3.000000	4.000000	-0.350000	2.900000	3.000000	3.000000	0.090000	4.000000	3.000000	4.000000	0.680000
2.200000	2.500000	1.500000	-0.610000	1.700000	3.000000	3.000000	-0.350000	3.500000	2.500000	4.000000	-0.370000	2.800000	2.500000	3.000000	-0.450000
2.900000	3.500000	3.500000	-1.080000	3.200000	3.000000	4.000000	0.070000	2.500000	3.000000	3.000000	-0.370000	2.700000	3.000000	3.000000	-0.450000
1.800000	2.000000	1.500000	-1.270000	1.500000	2.500000	3.000000	-0.350000	3.300000	2.500000	2.500000	-0.370000	2.200000	2.000000	4.000000	-0.450000
3.700000	3.500000	4.000000	-0.700000	2.800000	3.000000	4.000000	-0.350000	2.800000	3.000000	3.000000	-0.370000	2.300000	3.500000	4.000000	-0.450000
4.000000	4.000000	4.000000	0.050000	3.200000	3.000000	4.000000	-0.350000	3.300000	2.500000	4.000000	-0.370000	2.700000	3.000000	3.000000	-0.450000
3.800000	3.000000	4.000000	-0.980000	3.800000	3.500000	4.000000	-0.350000	3.800000	4.000000	4.000000	-0.370000	3.800000	4.000000	4.000000	-0.450000
2.600000	4.000000	3.000000	3.230000	2.700000	3.000000	4.000000	0.000000	2.900000	2.500000	4.000000	-0.710000	2.500000	3.000000	4.000000	-0.670000
4.000000	3.000000	3.600000	0.150000	3.700000	4.000000	4.000000	2.690000	3.800000	4.000000	4.000000	0.710000	4.000000	4.000000	4.000000	2.920000
2.000000	3.000000	3.500000	0.260000	2.600000	3.500000	4.000000	0.540000	3.000000	4.000000	4.000000	0.710000	2.700000	2.500000	4.000000	0.040000
2.300000	2.500000	3.000000	-0.320000	2.800000	3.500000	3.000000	-0.540000	3.300000	4.000000	3.000000	2.120000	2.300000	2.500000	2.500000	0.760000
3.200000	4.000000	4.000000	-0.440000	3.300000	3.500000	2.000000	0.000000	2.300000	2.000000	3.000000	-0.710000	3.700000	2.500000	3.500000	-0.670000
3.200000	3.000000	2.000000	-0.490000	2.800000	2.000000	3.000000	-0.540000	2.700000	2.000000	2.000000	-0.710000	2.500000	1.000000	1.500000	-0.670000
4.000000	3.000000	3.500000	0.020000	2.300000	3.500000	2.500000	-0.710000	2.700000	4.000000	3.500000	2.550000	2.700000	4.000000	4.000000	-0.340000
3.500000	3.000000	4.000000	1.530000	2.800000	4.000000	4.000000	0.000000	3.700000	4.000000	4.000000	0.000000	2.800000	4.000000	4.000000	-0.340000
3.500000	2.000000	4.000000	-0.640000	3.300000	3.500000	4.000000	-0.710000	3.200000	3.000000	4.000000	-0.850000	3.800000	3.500000	4.000000	-0.340000
3.800000	3.000000	3.500000	-0.740000	4.000000	4.000000	4.000000	2.120000	3.800000	4.000000	3.000000	0.850000	4.000000	4.000000	4.000000	3.410000
3.300000	3.500000	4.000000	0.210000	3.000000	4.000000	4.000000	2.120000	2.700000	4.000000	4.000000	0.850000	2.500000	4.000000	2.500000	0.340000
2.300000	3.000000	3.500000	-0.830000	2.500000	2.500000	3.500000	-0.710000	2.800000	2.500000	3.500000	-0.850000	3.300000	2.000000	2.000000	-0.340000
3.000000	4.000000	3.500000	0.400000	2.700000	3.000000	3.500000	0.000000	2.700000	2.500000	2.500000	0.000000	1.300000	2.500000	3.500000	-0.340000
3.300000	2.000000	3.000000	-1.110000	2.700000	2.000000	3.000000	-0.710000	3.000000	3.000000	2.500000	-0.850000	2.500000	2.000000	1.500000	-0.340000
2.000000	2.000000	4.000000	0.210000	2.500000	4.000000	4.000000	0.710000	3.000000	4.000000	4.000000	0.850000	1.000000	4.000000	3.000000	0.000000
2.000000	1.000000	2.500000	-1.400000	3.000000	3.000000	2.500000	-0.710000	3.200000	2.500000	3.500000	-0.850000	3.200000	2.000000	3.000000	-0.340000
3.700000	3.000000	3.000000	-0.250000	3.300000	3.000000	4.000000	-0.410000	3.500000	3.500000	4.000000	0.000000	3.800000	4.000000	4.000000	0.430000
2.000000	3.000000	4.000000	-0.600000	3.300000	4.000000	4.000000	-0.410000	3.500000	2.500000	4.000000	0.680000	3.800000	4.000000	4.000000	-0.430000
2.800000	3.500000	4.000000	-0.250000	2.200000	1.500000	3.000000	-0.410000	2.400000	2.000000	3.500000	-0.680000	1.900000	1.500000	1.500000	-0.430000
3.300000	3.500000	4.000000	1.110000	2.500000	3.500000	4.000000	-0.410000	3.200000	3.000000	3.500000	0.000000	2.300000	3.500000	2.500000	-0.430000
